POSTCODE,Consumption (kWh)
CR0 2UD,142721.8
CR0 2UE,198044.8
CR0 2UF,186025.8
CR0 2UG,93443.7
CR0 2UH,108519.2
CR0 2UJ,85301.0
CR0 2UL,205022.4
CR0 2UN,57737.8
CR0 2UP,37707.3
CR0 2UQ,83292.8
CR0 2US,134134.8
CR0 2UT,117734.7
CR0 2UX,119734.0
CR0 2UY,112557.9
CR0 2UZ,19847.4
CR0 2XA,38243.9
CR0 2XB,96349.7
CR0 2XD,66607.5
CR0 2XE,135727.8
CR0 2XF,112111.1
CR0 2XJ,167999.5
CR0 2XL,90083.7
CR0 2XN,113595.6
CR0 2XP,42557.3
CR0 2XR,160431.2
CR0 2XT,58042.4
CR0 2XU,118884.8
CR0 2XW,27477.3
CR0 2XX,39397.5
CR0 2XY,81234.8
CR0 2XZ,200642.8
CR0 2YA,20249.4
CR0 3AA,59480.3
CR0 3AB,38960.4
CR0 3AD,95944.8
CR0 3AE,115972.9
CR0 3AF,113531.0
CR0 3AG,72581.9
CR0 3AH,85810.1
CR0 3AJ,81533.5
CR0 3AL,173263.5
CR0 3AN,111850.9
CR0 3AP,75428.1
CR0 3AR,92660.8
CR0 3AS,131720.3
CR0 3AT,45943.0
CR0 3AW,44096.9
CR0 3AX,67026.7
CR0 3BA,32720.2
CR0 3BB,33898.1
CR0 3BD,109836.3
CR0 3BE,98018.9
CR0 3BF,180074.57142999998
CR0 3BG,82192.5
CR0 3BH,174625.3
CR0 3BJ,55862.2
CR0 3BL,69703.7
CR0 3BN,111980.8
CR0 3BP,63396.4
CR0 3BQ,78164.8
CR0 3BR,73779.9
CR0 3BS,99179.9
CR0 3BU,72958.4
CR0 3BW,79481.0
CR0 3DA,132908.1
CR0 3DB,91447.8
CR0 3DD,110410.4
CR0 3DE,115772.8
CR0 3DF,90954.5
CR0 3DG,74312.1
CR0 3DH,121382.6
CR0 3DJ,150915.4
CR0 3DL,54589.6
CR0 3DN,84089.8
CR0 3DP,74723.6
CR0 3DQ,63449.9
CR0 3DR,74619.9
CR0 3DS,143764.1
CR0 3DT,102499.2
CR0 3DU,70746.3
CR0 3DW,97442.7
CR0 3DX,16000.1
CR0 3EA,59109.4
CR0 3EB,99990.7
CR0 3ED,58392.1
CR0 3EE,80370.2
CR0 3EF,23105.9
CR0 3EG,73146.1
CR0 3EH,47813.4
CR0 3EJ,44569.6
CR0 3EL,128419.8
CR0 3EN,88164.8
CR0 3EP,122529.0
CR0 3EQ,136853.1
CR0 3ER,89207.4
CR0 3ES,49123.6
CR0 3ET,87539.8
CR0 3EU,63563.7
CR0 3EW,99477.1
CR0 3EY,107194.3
CR0 3EZ,55785.3
CR0 3FH,163780.8
CR0 3GR,46517.9
CR0 3GS,49196.9
CR0 3GT,81906.4
CR0 3HA,76357.4
CR0 3HD,28188.3
CR0 3HE,63951.9
CR0 3HF,31125.0
CR0 3HG,80829.9
CR0 3HH,151246.0
CR0 3HJ,103127.2
CR0 3HL,80888.8
CR0 3HP,28616.6
CR0 3HQ,88443.4
CR0 3HR,76410.4
CR0 3HS,29850.8
CR0 3HT,39487.6
CR0 3HU,85507.4
CR0 3HW,58222.7
CR0 3HX,85781.9
CR0 3HY,62803.0
CR0 3HZ,60696.9
CR0 3JA,93833.5
CR0 3JB,108942.5
CR0 3JD,134622.2
CR0 3JE,58711.6
CR0 3JF,50089.1
CR0 3JG,28606.2
CR0 3JH,168121.2
CR0 3JN,141535.8
CR0 3JQ,91413.61875
CR0 3JR,132609.7
CR0 3JS,16732.4
CR0 3JT,152625.7
CR0 3JU,70993.9
CR0 3JW,64795.5
CR0 3JY,122079.9
CR0 3JZ,127943.1
CR0 3LA,121273.9
CR0 3LB,87700.4
CR0 3LD,77197.5
CR0 3LE,113000.5
CR0 3LF,61607.5
CR0 3LG,48564.5
CR0 3LH,106897.2
CR0 3LJ,124428.4
CR0 3LL,23099.9
CR0 3LN,81103.6
CR0 3LP,86050.6
CR0 3LQ,38653.0
CR0 3LR,36248.4
CR0 3LS,64908.4
CR0 3LT,17989.2
CR0 3LU,121916.2
CR0 3LW,87810.6
CR0 3LX,18449.4
CR0 3LY,137942.5
CR0 3NA,50399.8
CR0 3NB,121397.6
CR0 3ND,62439.4
CR0 3NE,134170.3
CR0 3NF,117534.3
CR0 3NG,43421.7
CR0 3NH,32320.2
CR0 3NJ,104397.8
CR0 3NL,66709.1
CR0 3NN,57915.9
CR0 3NP,28684.7
CR0 3NQ,68673.3
CR0 3NR,134363.9
CR0 3NS,102502.1
CR0 3NT,106045.2
CR0 3NU,106325.3
CR0 3NW,104169.2
CR0 3NX,95880.0
CR0 3NY,100790.7
CR0 3NZ,35053.3
CR0 3PA,115452.5
CR0 3PB,42127.6
CR0 3PD,75640.3
CR0 3PE,44257.8
CR0 3PG,108123.8
CR0 3PH,102344.5
CR0 3PJ,77126.5
CR0 3PL,128219.0
CR0 3PN,100061.8
CR0 3PP,73894.9
CR0 3PQ,113836.2
CR0 3PR,88382.4
CR0 3PS,75559.7
CR0 3PT,73226.6
CR0 3PU,125899.6
CR0 3PW,31716.3
CR0 3PY,156593.3
CR0 3QA,147996.3
CR0 3QB,68148.7
CR0 3QD,126921.7
CR0 3QE,65540.2
CR0 3QF,163865.5
CR0 3QG,75998.37647100001
CR0 3QH,73596.7
CR0 3QJ,95958.3
CR0 3QL,100795.8
CR0 3QN,115835.4
CR0 3QP,76381.0
CR0 3QQ,107354.3
CR0 3QR,95454.7
CR0 3QS,63726.3
CR0 3QT,61941.8
CR0 3QU,152643.7
CR0 3QW,55915.7
CR0 3QX,150709.3
CR0 3QY,152588.8
CR0 3QZ,141155.2
CR0 3RA,65720.6
CR0 3RB,108576.2
CR0 3RD,48523.2
CR0 3RE,67275.1
CR0 3RG,18002.8
CR0 3RH,91287.6
CR0 3RJ,101453.0
CR0 3RN,166859.5
CR0 3RP,122181.3
CR0 3RQ,74700.1
CR0 3RR,38032.5
CR0 3RS,90937.7
CR0 3RT,181994.2
CR0 3RU,17054.0
CR0 3RW,36245.5
CR0 3RX,67398.0
CR0 3SA,61051.4
CR0 3SB,196977.3
CR0 3SD,48441.8
CR0 3SF,125882.0
CR0 3SG,165279.0
CR0 3SH,31245.9
CR0 3SJ,166367.7
CR0 3SL,210470.2
CR0 3SN,57730.5
CR0 3SQ,42748.1
CR0 3SR,85893.7
CR0 3SS,41562.2
CR0 3SU,81086.8
CR0 3SW,57998.1
CR0 3SY,22613.8
CR0 3SZ,80450.2
CR0 3TA,87846.4
CR0 3TB,92270.7
CR0 3TD,116369.8
CR0 3TE,57661.7
CR0 3TF,90643.5
CR0 3US,11833.4
CR0 4AA,34226.1
CR0 4AD,138687.3
CR0 4AE,117138.3
CR0 4AF,113698.2
CR0 4AG,120701.3
CR0 4AH,81986.5
CR0 4AJ,30732.4
CR0 4AL,31261.5
CR0 4AN,81190.1
CR0 4AQ,18009.8
CR0 4AU,20205.9
CR0 4AZ,63389.8
CR0 4BA,28858.7
CR0 4BB,64025.9
CR0 4BE,75267.3
CR0 4BF,23029.1
CR0 4BG,152226.1
CR0 4BH,122306.1
CR0 4BL,83497.2
CR0 4BN,42033.4
CR0 4BP,77812.8
CR0 4BQ,25275.6
CR0 4BR,34849.6
CR0 4BT,56307.1
CR0 4BU,50874.4
CR0 4BW,50979.9
CR0 4BX,102083.9
CR0 4BY,102691.4
CR0 4BZ,40912.2
CR0 4DA,88073.3
CR0 4DB,29835.4
CR0 4DD,26648.2
CR0 4DE,52692.7
CR0 4DF,113909.6
CR0 4DG,30074.5
CR0 4DH,66481.6
CR0 4DJ,85319.7
CR0 4DL,109930.3
CR0 4DN,170447.0
CR0 4DP,30214.4
CR0 4DQ,16577.4
CR0 4DR,37464.9
CR0 4DS,82229.1
CR0 4DT,61676.5
CR0 4DU,121656.6
CR0 4DW,66201.3
CR0 4DX,60560.7
CR0 4DY,115887.2
CR0 4DZ,58138.4
CR0 4EA,158812.9
CR0 4EB,103231.8
CR0 4ED,79132.6
CR0 4EE,79023.8
CR0 4EF,91498.0
CR0 4EG,132322.9
CR0 4EH,37777.0
CR0 4EJ,36526.0
CR0 4EL,117085.2
CR0 4EN,83060.2
CR0 4EQ,72783.8
CR0 4ER,92522.6
CR0 4ES,85272.5
CR0 4ET,102736.3
CR0 4EU,145502.6
CR0 4EW,141231.1
CR0 4EY,91614.8
CR0 4EZ,112303.9
CR0 4FB,238038.2
CR0 4FE,264414.9
CR0 4FF,40369.0
CR0 4FG,129206.3
CR0 4FH,20686.7
CR0 4FJ,117435.1
CR0 4FL,15824.1
CR0 4FP,103369.1
CR0 4FR,32086.9
CR0 4GA,348985.07646999997
CR0 4GB,238825.8
CR0 4GY,15023.9
CR0 4HA,76291.1
CR0 4HB,125865.9
CR0 4HD,66073.0
CR0 4HF,52856.3
CR0 4HG,46297.5
CR0 4HJ,93401.8
CR0 4HL,135033.4
CR0 4HN,117134.3
CR0 4HP,42344.3
CR0 4HQ,20599.6
CR0 4HR,25898.9
CR0 4HS,137120.6
CR0 4HT,66473.9
CR0 4HU,109880.8
CR0 4HW,65848.4
CR0 4HX,36996.7
CR0 4HY,71776.6
CR0 4HZ,114367.0
CR0 4JA,125337.1
CR0 4JB,46606.4
CR0 4JD,30239.5
CR0 4JE,117716.7
CR0 4JF,49010.8
CR0 4JG,62480.5
CR0 4JH,139167.3
CR0 4JJ,36954.1
CR0 4JL,52727.3
CR0 4JP,97057.7
CR0 4JQ,68571.2
CR0 4JR,65597.3
CR0 4JS,174894.1
CR0 4JT,110025.0
CR0 4JU,59125.7
CR0 4JW,35151.6
CR0 4JX,116255.4
CR0 4JY,29132.0
CR0 4JZ,117620.5
CR0 4LA,37301.6
CR0 4LB,15336.6
CR0 4LD,45153.0
CR0 4LE,19333.9
CR0 4LF,93450.0
CR0 4LG,60511.1
CR0 4LH,124586.5
CR0 4LJ,72982.4
CR0 4LL,86948.9
CR0 4LN,90718.9
CR0 4LP,141345.3
CR0 4LQ,44881.2
CR0 4LR,117704.1
CR0 4LS,131099.6
CR0 4LT,164902.6
CR0 4LU,131242.3
CR0 4LW,181604.5
CR0 4LX,118614.6
CR0 4LY,148467.3
CR0 4LZ,103972.7
CR0 4NA,58154.1
CR0 4NB,140579.0
CR0 4ND,25699.3
CR0 4NE,60764.7
CR0 4NF,52560.3
CR0 4NG,67833.8
CR0 4NH,57037.1
CR0 4NJ,84180.5
CR0 4NL,74619.1
CR0 4NN,65284.6
CR0 4NP,165776.9
CR0 4NQ,40902.0
CR0 4NR,28979.4
CR0 4NS,30838.1
CR0 4NT,101746.81875
CR0 4NU,67054.6
CR0 4NX,28461.8
CR0 4NY,18025.4
CR0 4NZ,30610.5
CR0 4PA,109806.5
CR0 4PE,46074.8
CR0 4PF,57375.3
CR0 4PG,56616.8
CR0 4PH,45370.2
CR0 4PJ,63133.0
CR0 4PL,87037.4
CR0 4PN,119026.5
CR0 4PP,86801.3
CR0 4PQ,85214.6
CR0 4PR,57935.6
CR0 4PS,63008.1
CR0 4PT,88191.5
CR0 4PU,98763.7
CR0 4PW,52492.4
CR0 4PX,21191.3
CR0 4PZ,19900.0
CR0 4QA,123942.2
CR0 4QD,52330.3
CR0 4QE,34392.4
CR0 4QF,53924.8
CR0 4QG,39855.4
CR0 4QH,168531.9
CR0 4QJ,61368.5
CR0 4QL,136438.3
CR0 4QN,99762.3
CR0 4QP,80232.7
CR0 4QQ,196450.6
CR0 4QR,48168.1
CR0 4QS,68021.3
CR0 4QT,35609.6
CR0 4QU,59158.0
CR0 4QW,84687.3
CR0 4QX,249532.4
CR0 4QY,95848.1
CR0 4QZ,55769.5
CR0 4RA,10204.9
CR0 4RJ,128993.8
CR0 4RX,22453.3
CR0 4RY,44095.1
CR0 4SA,52639.8
CR0 4SB,99396.1
CR0 4SD,164169.2
CR0 4SE,41788.6
CR0 4SF,25775.0
CR0 4SG,120322.7
CR0 4SH,22616.4
CR0 4SJ,83230.6
CR0 4SL,45094.9
CR0 4SN,25919.5
CR0 4SQ,107011.3
CR0 4SR,81984.2
CR0 4SS,72240.2
CR0 4ST,70502.0
CR0 4SU,88107.7
CR0 4SW,94259.7
CR0 4SX,61121.1
CR0 4SY,95434.6
CR0 4SZ,99975.2
CR0 4TA,34431.6
CR0 4TE,35493.3
CR0 4TG,50508.6
CR0 4TH,83401.4
CR0 4TJ,17734.7
CR0 4TN,35396.4
CR0 4TP,27280.3
CR0 4UA,23960.7
CR0 4UB,110051.6
CR0 4UD,34896.1
CR0 4UE,95127.3
CR0 4UF,78329.5
CR0 4UG,71068.9
CR0 4UH,15658.7
CR0 4UJ,69996.4
CR0 4UL,109826.4
CR0 4UN,100775.6
CR0 4UP,31759.5
CR0 4UR,99588.5
CR0 4US,92497.3
CR0 4UT,20603.8
CR0 4UU,65643.6
CR0 4UW,97974.6
CR0 4UX,111263.9
CR0 4UY,63606.1
CR0 4WG,183261.7
CR0 4WH,200269.9
CR0 4WJ,152966.1
CR0 4WL,138038.8
CR0 4WN,165878.0
CR0 4XF,72468.6
CR0 4XP,174552.0
CR0 4YD,78128.5
CR0 4YE,32876.4
CR0 4YF,136741.7
CR0 4YG,117284.8
CR0 4YH,42126.9
CR0 5AG,57342.7
CR0 5AH,58138.6
CR0 5AJ,53211.1
CR0 5AL,82161.1
CR0 5AN,49169.7
CR0 5AQ,157745.3
CR0 5AU,145291.9
CR0 5AW,56106.2
CR0 5AY,24177.9
CR0 5AZ,29946.0
CR0 5BA,177863.9
CR0 5BB,65107.9
CR0 5BD,47528.1
CR0 5BE,96194.9
CR0 5BF,67173.9
CR0 5BG,50133.1
CR0 5BH,73456.7
CR0 5BJ,43231.0
CR0 5BL,82630.6
CR0 5BN,147613.8
CR0 5BP,170618.6
CR0 5BQ,28777.2
CR0 5BR,139354.4
CR0 5BS,116517.7
CR0 5BU,17761.4
CR0 5DA,44365.6
CR0 5DB,52626.5
CR0 5DD,85097.5
CR0 5DF,146035.9
CR0 5DG,76949.4
CR0 5DH,76015.7
CR0 5DJ,110664.3
CR0 5DL,57819.9
CR0 5DN,87128.9
CR0 5DQ,79921.3
CR0 5DR,145254.9
CR0 5DY,159177.7
CR0 5DZ,17423.3
CR0 5EA,42705.9
CR0 5ED,102675.0
CR0 5EE,89083.6
CR0 5EF,57406.3
CR0 5EG,86114.7
CR0 5EH,26663.3
CR0 5EJ,150021.0
CR0 5EL,54546.9
CR0 5EN,21073.7
CR0 5EP,21691.4
CR0 5EQ,41528.5
CR0 5ER,51595.7
CR0 5ES,32642.4
CR0 5ET,64249.2
CR0 5EU,113239.6
CR0 5EW,53075.6
CR0 5EX,140823.2
CR0 5GT,31576.8
CR0 5HA,95351.7
CR0 5HD,83170.4
CR0 5HF,28846.9
CR0 5HG,65807.2
CR0 5HH,35003.3
CR0 5HL,123454.8
CR0 5HP,70126.4
CR0 5HQ,205609.6
CR0 5HR,37827.0
CR0 5HS,143837.3
CR0 5HT,108357.4
CR0 5HU,48886.3
CR0 5HW,80608.9
CR0 5HX,102639.9
CR0 5HY,77958.7
CR0 5JA,41809.1
CR0 5JD,41385.0
CR0 5JF,67409.0
CR0 5JG,43835.6
CR0 5JH,46240.4
CR0 5JJ,38207.6
CR0 5JL,68302.8
CR0 5JN,41918.3
CR0 5JQ,131337.4
CR0 5JR,34278.2
CR0 5JS,43016.4
CR0 5JT,152765.7
CR0 5JU,49821.1
CR0 5JW,96213.1
CR0 5JY,58893.3
CR0 5JZ,50159.7
CR0 5LD,26538.4
CR0 5LE,44332.1
CR0 5LF,55856.1
CR0 5LH,63227.5
CR0 5LL,72080.7
CR0 5LN,46825.3
CR0 5LS,44769.8
CR0 5LT,67671.5
CR0 5LU,54560.8
CR0 5LW,76221.9
CR0 5LX,52306.6
CR0 5LY,25203.2
CR0 5LZ,28407.5
CR0 5NA,100636.0
CR0 5NB,107515.6
CR0 5NE,88258.4
CR0 5NG,43930.1
CR0 5NH,142812.5
CR0 5NJ,43183.3
CR0 5NL,115112.0
CR0 5NN,54197.2
CR0 5NP,24178.7
CR0 5NS,158007.5
CR0 5NT,105974.3
CR0 5NU,79586.0
CR0 5NW,102320.9
CR0 5NX,72362.1
CR0 5NY,61815.4
CR0 5NZ,105906.8
CR0 5PA,98529.8
CR0 5PB,32267.2
CR0 5PD,48540.3
CR0 5PG,50131.3
CR0 5PJ,48622.8
CR0 5PN,55372.4
CR0 5PP,42130.2
CR0 5PQ,63623.0
CR0 5PR,107677.0
CR0 5PS,44323.6
CR0 5PT,76542.9
CR0 5PU,82764.4
CR0 5PW,62904.6
CR0 5PX,28880.2
CR0 5PY,44388.6
CR0 5PZ,61265.6
CR0 5QA,68143.8
CR0 5QB,62898.3
CR0 5QD,22350.4
CR0 5QE,88186.9
CR0 5QF,32398.8
CR0 5QG,98536.3
CR0 5QH,136401.9
CR0 5QJ,42097.4
CR0 5QL,137747.3
CR0 5QS,83907.2
CR0 5QT,81157.9
CR0 5QU,63038.4
CR0 5QW,23443.5
CR0 5QX,25093.5
CR0 5RA,44700.6
CR0 5RD,41299.1
CR0 5RF,134742.9
CR0 5RG,101326.7
CR0 5RH,12670.7
CR0 5RJ,99160.8
CR0 5RL,34107.1
CR0 5RP,98639.3
CR0 5RU,42926.2
CR0 5SA,44188.2
CR0 5SB,81970.5
CR0 5SE,48386.4
CR0 5SG,110202.0
CR0 5SH,33958.3
CR0 5SL,24778.4
CR0 5SN,175477.6
CR0 5SP,121985.9
CR0 5SQ,119787.0
CR0 5SR,49050.9
CR0 5SS,25813.5
CR0 5ST,48078.9
CR0 5SU,107539.2
CR0 5TB,40609.4
CR0 5UA,99739.7
CR0 5UB,88846.6
CR0 5UD,65694.8
CR0 5UE,70353.3
CR0 5UF,91805.8
CR0 5UG,28527.8
CR0 5UJ,49959.0
CR0 5UL,54747.1
CR0 5UN,88580.0
CR0 5UP,54508.8
CR0 5UQ,32600.5
CR0 5UR,21580.8
CR0 5UT,55155.1
CR0 5UU,116210.0
CR0 5UW,70841.1
CR0 5UX,83618.8
CR0 6AA,87175.4
CR0 6AB,132216.5
CR0 6AD,42519.4
CR0 6AE,36632.0
CR0 6AF,70035.7
CR0 6AH,72429.5
CR0 6AJ,56538.3
CR0 6AL,77602.8
CR0 6AN,165960.8
CR0 6AP,112129.6
CR0 6AQ,149814.9
CR0 6AS,23385.4
CR0 6AT,74661.1
CR0 6AU,29107.6
CR0 6AW,130382.37647
CR0 6BA,13219.9
CR0 6BB,80631.7
CR0 6BE,45765.1
CR0 6BF,23622.3
CR0 6BG,61163.1
CR0 6BJ,94842.2
CR0 6BL,136887.1
CR0 6BN,89277.9
CR0 6BP,59031.3
CR0 6BQ,68657.9
CR0 6BR,68348.7
CR0 6BS,26738.1
CR0 6BW,143678.02
CR0 6BX,177677.6
CR0 6BY,124742.7
CR0 6BZ,253145.9
CR0 6DA,39521.8
CR0 6DB,113212.9
CR0 6DD,93187.9
CR0 6DE,108188.8
CR0 6DF,134610.2
CR0 6DG,151441.5
CR0 6DH,116728.7
CR0 6DJ,74534.8
CR0 6DL,121948.7
CR0 6DN,127958.17647
CR0 6DP,91678.4
CR0 6DQ,133042.1
CR0 6DR,128847.6
CR0 6DS,49190.0
CR0 6DT,95908.6
CR0 6DU,130415.4
CR0 6DW,71371.2
CR0 6DX,31478.4
CR0 6DY,122326.5
CR0 6DZ,149517.5
CR0 6EA,276006.4
CR0 6EB,138063.2
CR0 6ED,143371.9
CR0 6EE,142845.3
CR0 6EF,147435.8
CR0 6EG,63035.0
CR0 6EH,84525.3
CR0 6EJ,40581.1
CR0 6EL,75904.5
CR0 6EN,32728.9
CR0 6EP,48801.7
CR0 6EQ,91115.2
CR0 6ES,42483.6
CR0 6ET,68351.0
CR0 6EU,170600.4
CR0 6EW,86970.4
CR0 6EX,68933.3
CR0 6EY,163483.5
CR0 6EZ,123815.9
CR0 6HA,280245.0
CR0 6HB,92911.4
CR0 6HE,101827.7
CR0 6HF,119670.1
CR0 6HG,44611.3
CR0 6HH,68192.3
CR0 6HJ,83482.0
CR0 6HL,78725.6
CR0 6HN,72427.7
CR0 6HP,79074.1
CR0 6HQ,104653.1
CR0 6HR,102808.7
CR0 6HS,51479.4
CR0 6HT,102104.3
CR0 6HU,77392.6
CR0 6HW,90816.0
CR0 6HX,56118.1
CR0 6HY,141493.5
CR0 6HZ,102738.7
CR0 6JA,105695.5
CR0 6JB,101893.0
CR0 6JD,172753.3
CR0 6JE,71143.4
CR0 6JF,96715.0
CR0 6JG,106084.7
CR0 6JH,159106.9
CR0 6JJ,99808.4
CR0 6JL,119601.1
CR0 6JN,154791.3
CR0 6JP,195108.0
CR0 6JQ,168484.8
CR0 6JR,108366.8
CR0 6JS,64943.5
CR0 6JU,71408.5
CR0 6JW,154502.7
CR0 6JY,64939.7
CR0 6JZ,106396.4
CR0 6LA,158720.0
CR0 6LB,35164.5
CR0 6LD,146857.2
CR0 6LE,80931.1
CR0 6LF,67694.1
CR0 6LG,113654.6
CR0 6LH,135172.8
CR0 6LJ,72259.7
CR0 6LL,49810.9
CR0 6LN,108973.5
CR0 6LP,101602.9
CR0 6LQ,73564.5
CR0 6LR,59633.9
CR0 6LS,89568.1
CR0 6LT,103672.2
CR0 6LU,80161.9
CR0 6LW,31906.5
CR0 6LX,112901.8
CR0 6LY,97532.3
CR0 6LZ,54939.0
CR0 6NA,138150.7
CR0 6NB,30258.5
CR0 6ND,119314.3
CR0 6NE,125860.4
CR0 6NF,63201.6
CR0 6NG,105531.6
CR0 6NH,66818.2
CR0 6NJ,95936.9
CR0 6NL,32337.6
CR0 6NN,75405.0
CR0 6NP,167968.2
CR0 6NQ,59741.2
CR0 6NR,105960.3
CR0 6NS,123207.4
CR0 6NT,22593.8
CR0 6NU,132247.6
CR0 6NW,47948.2
CR0 6NY,38437.4
CR0 6NZ,64955.1
CR0 6PB,127884.3
CR0 6PD,46798.8
CR0 6PE,77431.2
CR0 6PF,84565.0
CR0 6PG,138853.8
CR0 6PH,141529.7
CR0 6PJ,104886.2
CR0 6PL,20964.5
CR0 6PN,60333.5
CR0 6PP,45633.8
CR0 6PQ,114040.9
CR0 6PR,51593.1
CR0 6PS,94232.5
CR0 6PT,73020.9
CR0 6PU,67683.5
CR0 6PW,105012.4
CR0 6PY,42790.1
CR0 6PZ,121860.1
CR0 6QA,114805.4
CR0 6QB,84039.5
CR0 6QD,209304.3
CR0 6QE,110376.5
CR0 6QF,149771.3
CR0 6QG,21530.8
CR0 6QH,50008.6
CR0 6QJ,25322.9
CR0 6QL,51990.4
CR0 6QN,16128.9
CR0 6QP,152826.9
CR0 6QQ,135848.9
CR0 6QR,23222.2
CR0 6QS,84427.3
CR0 6QT,90458.0
CR0 6QU,88720.4
CR0 6QW,68866.4
CR0 6QX,37644.9
CR0 6QY,30240.6
CR0 6QZ,43556.6
CR0 6RA,52216.6
CR0 6RB,23398.2
CR0 6RD,46060.4
CR0 6RE,26238.7
CR0 6RF,35184.3
CR0 6RG,41300.6
CR0 6RH,110559.5
CR0 6RJ,41717.2
CR0 6RL,90701.2
CR0 6RN,126008.1
CR0 6RP,97610.2
CR0 6RQ,65040.8
CR0 6RR,37975.7
CR0 6RS,114074.9
CR0 6RT,148487.1
CR0 6RU,105166.5
CR0 6RW,68243.7
CR0 6RX,51101.3
CR0 6RY,16992.6
CR0 6RZ,62391.8
CR0 6SA,11019.8
CR0 6SE,49003.7
CR0 6SF,56581.3
CR0 6SH,52799.4
CR0 6SJ,42685.5
CR0 6SL,53420.0
CR0 6SN,104867.0
CR0 6SP,17423.6
CR0 6SQ,57253.9
CR0 6ST,20929.5
CR0 6SU,125096.2
CR0 6SW,169452.6
CR0 6SY,107157.7
CR0 6SZ,71372.1
CR0 6TA,94720.7
CR0 6TB,58034.7
CR0 6TD,32156.0
CR0 6TE,129497.3
CR0 6TF,89945.7
CR0 6TG,57068.0
CR0 6TH,128356.8
CR0 6TJ,84363.2
CR0 6TL,90069.72
CR0 6TN,91416.1
CR0 6TP,75454.8
CR0 6TQ,84692.0
CR0 6TS,93118.7
CR0 6TT,87269.8
CR0 6TU,65871.0
CR0 6TW,34908.3
CR0 6TX,85991.0
CR0 6TY,80626.9
CR0 6TZ,108438.2
CR0 6UA,62766.5
CR0 6UB,31599.7
CR0 6UD,34388.2
CR0 6UG,83191.6
CR0 6UH,103810.2
CR0 6UJ,112477.6
CR0 6UL,78552.7
CR0 6UN,113262.1
CR0 6UP,121739.1
CR0 6UQ,105995.8
CR0 6UR,105221.9
CR0 6US,88004.7
CR0 6UT,98993.5
CR0 6UU,170148.7
CR0 6XA,225293.8
CR0 6XB,58397.1
CR0 6XD,244775.7
CR0 6XE,115915.6
CR0 6XF,89715.2
CR0 6XG,195563.8
CR0 6XJ,137201.3
CR0 6XR,134868.7
CR0 6XS,34728.2
CR0 6YA,111748.3
CR0 6YB,47273.4
CR0 6YD,111206.72
CR0 6YE,63639.56
CR0 6YF,103301.5
CR0 6YG,34770.4
CR0 6YH,36184.1
CR0 6YJ,51741.3
CR0 6YL,31383.8
CR0 7AA,22802.1
CR0 7AB,167098.0
CR0 7AD,85989.0
CR0 7AE,57088.7
CR0 7AF,117940.4
CR0 7AG,97717.9
CR0 7AJ,17030.8
CR0 7AN,101509.0
CR0 7AP,177341.7
CR0 7AQ,38330.1
CR0 7AR,132070.4
CR0 7AS,123854.7
CR0 7AT,65444.8
CR0 7AU,57353.0
CR0 7AW,63578.5
CR0 7AX,35928.7
CR0 7AY,130236.0
CR0 7AZ,65457.8
CR0 7BA,84577.4
CR0 7BB,84109.5
CR0 7BD,26386.2
CR0 7BE,16800.9
CR0 7BF,154773.3
CR0 7BG,46779.2
CR0 7BJ,58929.2
CR0 7BN,131892.9
CR0 7BP,111479.3
CR0 7BQ,140326.7
CR0 7BR,125812.5
CR0 7BS,79296.3
CR0 7BT,109793.7
CR0 7BU,52444.4
CR0 7BW,98680.9
CR0 7BX,61698.3
CR0 7BY,99049.1
CR0 7BZ,85773.7
CR0 7DA,99819.0
CR0 7DB,91312.9
CR0 7DD,121295.1
CR0 7DE,104744.8
CR0 7DF,96245.0
CR0 7DG,94664.7
CR0 7DH,108486.1
CR0 7DJ,84150.5
CR0 7DL,75966.3
CR0 7DN,99692.0
CR0 7DP,85019.0
CR0 7DQ,62038.6
CR0 7DR,118872.9
CR0 7DT,116140.3
CR0 7DU,58579.1
CR0 7EA,122737.3
CR0 7EB,48535.2
CR0 7ED,40721.0
CR0 7EE,49129.9
CR0 7EF,59907.6
CR0 7EG,35083.7
CR0 7EH,132212.7
CR0 7EJ,43355.9
CR0 7EL,34985.1
CR0 7EN,59880.5
CR0 7EP,117171.7
CR0 7EQ,41212.2
CR0 7ER,23941.8
CR0 7ET,133321.4
CR0 7EU,118350.1
CR0 7EW,129617.4
CR0 7EY,131216.9
CR0 7EZ,92241.4
CR0 7HA,69973.2
CR0 7HB,101131.6
CR0 7HD,125061.0
CR0 7HF,25361.0
CR0 7HH,55918.3
CR0 7HJ,39828.9
CR0 7HL,66052.0
CR0 7HN,106364.4
CR0 7HP,51691.7
CR0 7HR,127311.1
CR0 7HS,107829.5
CR0 7HT,139257.2
CR0 7HW,43862.4
CR0 7HY,56550.0
CR0 7JA,144588.1
CR0 7JB,79554.8
CR0 7JE,116075.7
CR0 7JF,61147.7
CR0 7JG,107334.7
CR0 7JH,55853.0
CR0 7JJ,72931.2
CR0 7JL,47062.2
CR0 7JN,48836.5
CR0 7JP,62692.6
CR0 7JQ,65169.1
CR0 7JR,140885.0
CR0 7JS,20659.9
CR0 7JU,126998.9
CR0 7JW,25787.1
CR0 7JX,75155.1
CR0 7JY,46309.0
CR0 7JZ,31233.6
CR0 7LA,71500.7
CR0 7LB,56833.8
CR0 7LD,104302.8
CR0 7LE,48318.1
